trial,hole,model_y
1,0,0.03188418749757377
1,1,0.14733941835944428
1,2,0.8207763941429821
2,0,0.034473140759949776
2,1,0.018008588901049928
2,2,0.9475182703390004
3,0,0.007314622201955686
3,1,0.9921422975938611
3,2,0.0005430802041831938
4,0,0.0009087435801262582
4,1,0.0039023377836248673
4,2,0.9951889186362488
5,0,0.030663141023156155
5,1,0.9598743036436714
5,2,0.009462555333172414
6,0,0.874940841819642
6,1,0.11818459669618003
6,2,0.006874561484178075
7,0,0.0007959305071867633
7,1,0.01656365812797538
7,2,0.9826404113648378
8,0,0.8928450755408185
8,1,0.07845831898109133
8,2,0.028696605478090206
9,0,0.9977684103515556
9,1,0.0003607887469279193
9,2,0.001870800901516435
10,0,0.6296448161917894
10,1,0.017990703093139226
10,2,0.3523644807150713
11,0,0.0005024199837666135
11,1,0.0005224163424811677
11,2,0.9989751636737522
12,0,0.9544209298510161
12,1,0.0008898278965510225
12,2,0.044689242252432954
13,0,0.34599128538100193
13,1,0.6533179306986733
13,2,0.0006907839203246792
14,0,0.001093841789825981
14,1,0.0008148734209541694
14,2,0.9980912847892199
15,0,0.9699114055735558
15,1,0.011216066771392884
15,2,0.018872527655051256
16,0,0.02079304936093057
16,1,0.9519913832790188
16,2,0.027215567360050624
17,0,0.9788131107130066
17,1,0.011929039710564446
17,2,0.009257849576428943
18,0,0.009749704405700178
18,1,0.9360036318020382
18,2,0.054246663792261646
19,0,0.9829266968092646
19,1,0.01614114319104037
19,2,0.000932159999695002
20,0,0.993547382767219
20,1,0.0002284573075249295
20,2,0.006224159925256089
21,0,0.0015899405773957657
21,1,0.9976567628397788
21,2,0.0007532965828254536
22,0,0.00015354540625571792
22,1,0.6953854294764299
22,2,0.30446102511731443
23,0,0.06578281331147565
23,1,0.05072603912438856
23,2,0.8834911475641358
24,0,0.0004666448667774406
24,1,0.0011084828451199912
24,2,0.9984248722881025
25,0,0.045741560619163235
25,1,0.8392239615868381
25,2,0.11503447779399863
26,0,0.0007599271014438673
26,1,0.014733157544494517
26,2,0.9845069153540615
27,0,0.0005136254710518428
27,1,0.0024069020833768877
27,2,0.9970794724455712
28,0,0.10618864142836054
28,1,0.8867691793068976
28,2,0.007042179264741941
29,0,0.960375531437155
29,1,0.013976497083556983
29,2,0.02564797147928801
30,0,0.00462160188193891
30,1,0.9948995660222022
30,2,0.0004788320958589442
31,0,0.9811768438397049
31,1,0.012133012222006414
31,2,0.00669014393828859
32,0,0.19828386745165283
32,1,0.18137112829928495
32,2,0.6203450042490621
33,0,0.0003314461552845984
33,1,0.9989836978000376
33,2,0.0006848560446778057
34,0,0.9892762401689826
34,1,0.0006974095543411601
34,2,0.010026350276676099
35,0,0.6388764031299005
35,1,0.09471719060415788
35,2,0.2664064062659416
36,0,0.008330138072359378
36,1,0.0012542862921702351
36,2,0.9904155756354704
37,0,0.5298361441535886
37,1,0.4697998995563248
37,2,0.00036395629008666294
38,0,0.0023623766947871577
38,1,0.002456299676823638
38,2,0.9951813236283892
39,0,0.6934335971391108
39,1,0.13559553176413613
39,2,0.1709708710967531
40,0,0.9934528046147799
40,1,0.0014692202230806614
40,2,0.005077975162139302
41,0,0.02362598772792251
41,1,0.00041034891761428967
41,2,0.9759636633544632
42,0,0.03070014073740461
42,1,0.033190722130419244
42,2,0.9361091371321761
43,0,0.586189033732512
43,1,0.05005040512490037
43,2,0.36376056114258776
44,0,0.026625287735056336
44,1,0.09162963871407696
44,2,0.8817450735508668
45,0,0.9841494850831269
45,1,0.015397446628853876
45,2,0.00045306828801913463
46,0,0.02453192290038027
46,1,0.8463779653329652
46,2,0.12909011176665466
47,0,0.003430615666757396
47,1,0.21295993370710564
47,2,0.783609450626137
48,0,0.4356416821451183
48,1,0.05016911730540311
48,2,0.5141892005494785
49,0,0.026114597417312767
49,1,0.029493674688727167
49,2,0.9443917278939601
50,0,0.08703496887287625
50,1,0.8916239715531921
50,2,0.02134105957393165
51,0,0.8798747615505319
51,1,0.013465338901284835
51,2,0.10665989954818322
52,0,0.0019983338395887108
52,1,0.0020775990727926207
52,2,0.9959240670876186
53,0,0.12513539952709915
53,1,0.6997147889759329
53,2,0.17514981149696793
54,0,0.0026625155003233343
54,1,0.2988757814426904
54,2,0.6984617030569864
55,0,0.0006008192754386937
55,1,0.22557130647240578
55,2,0.7738278742521556
56,0,0.04707140658264203
56,1,0.9125815455693757
56,2,0.04034704784798225
57,0,0.0005950041791706215
57,1,0.010953042728384585
57,2,0.9884519530924448
58,0,0.5163072406551603
58,1,0.10009615930401716
58,2,0.3835966000408225
59,0,0.3530655016194445
59,1,0.045085095597084276
59,2,0.6018494027834712
60,0,0.022901917912860077
60,1,0.006284869541928984
60,2,0.9708132125452109
61,0,0.04818984454505766
61,1,0.0008376018579422006
61,2,0.9509725535970001
62,0,0.2645917491065251
62,1,0.010221320457617348
62,2,0.7251869304358576
63,0,0.07197456706378398
63,1,0.8579838184680232
63,2,0.07004161446819276
64,0,0.042116584049063065
64,1,0.840273994789661
64,2,0.11760942116127578
65,0,0.9785119247452474
65,1,0.0011849648795957083
65,2,0.02030311037515704
66,0,0.03468027460170382
66,1,0.8520273379526171
66,2,0.1132923874456792
67,0,0.9896114822341774
67,1,0.009873933472075522
67,2,0.0005145842937471083
68,0,0.024608872299488486
68,1,0.9016409340669752
68,2,0.07375019363353637
69,0,0.00848570673635387
69,1,0.9912485071313318
69,2,0.0002657861323142644
70,0,0.9452128893196295
70,1,0.004168881840774233
70,2,0.05061822883959618
71,0,0.05602540109343195
71,1,0.8805164643091127
71,2,0.0634581345974553
72,0,0.9947601468116658
72,1,0.0007883203568481978
72,2,0.004451532831486008
73,0,0.0009277039980469487
73,1,0.014035775697453913
73,2,0.9850365203044991
74,0,0.0019093624090209822
74,1,0.07105352044675221
74,2,0.9270371171442269
75,0,0.8616641169151987
75,1,0.11479486782901231
75,2,0.023541015255788864
76,0,0.9732093205146151
76,1,0.0014773782162556144
76,2,0.025313301269129382
77,0,0.021311559455445935
77,1,0.7918449139555833
77,2,0.1868435265889707
78,0,0.10755942789180153
78,1,0.8632922980102676
78,2,0.029148274097930825
79,0,0.0004959948538918394
79,1,0.004291266827499421
79,2,0.9952127383186087
80,0,0.5709438238365944
80,1,0.31261347157905134
80,2,0.11644270458435418
81,0,0.0020950118818478373
81,1,0.002178288924510832
81,2,0.9957266991936413
82,0,0.0008470988369526422
82,1,0.9325837825317079
82,2,0.06656911863133959
84,0,0.9855672081544077
84,1,0.012664846961169651
84,2,0.0017679448844227018
85,0,0.4586023110569128
85,1,0.5411753052624128
85,2,0.00022238368067451674
86,0,0.000653910099523047
86,1,0.005795094482198803
86,2,0.9935509954182782
90,0,0.002818850767887104
90,1,0.0029304675108802252
90,2,0.9942506817212328
91,0,0.07413455800215939
91,1,0.6528804246095324
91,2,0.2729850173883082
93,0,0.0003783191274449123
93,1,0.9981382021505613
93,2,0.0014834787219937806
94,0,0.3305125672032373
94,1,0.6510869823787179
94,2,0.01840045041804476
97,0,0.7349504662984896
97,1,0.007489228224894092
97,2,0.25756030547661624
98,0,0.05741443592961594
98,1,0.042209787476853354
98,2,0.9003757765935306
99,0,0.0466318543550303
99,1,0.0009912678951892516
99,2,0.9523768777497804
100,0,0.035639799255458356
100,1,0.0009873167253522611
100,2,0.9633728840191893
102,0,0.9310270573094496
102,1,0.06482350038795529
102,2,0.004149442302595133
103,0,0.9791492029290988
103,1,0.0066384939575075555
103,2,0.014212303113393691
106,0,0.004223534922676399
106,1,0.27813426971036403
106,2,0.7176421953669595
107,0,0.7152959514301052
107,1,0.03659763798347953
107,2,0.24810641058641533
109,0,0.008189652124455547
109,1,0.0281990536500705
109,2,0.9636112942254739
111,0,0.999184343105974
111,1,0.00043193130225428837
111,2,0.0003837255917717531
112,0,0.0003467742439678084
112,1,0.06693239279313197
112,2,0.9327208329629003
113,0,0.17877027527531833
113,1,0.7873128990106016
113,2,0.033916825714080154
114,0,0.9772799611784434
114,1,0.022229159620257
114,2,0.0004908792012996484
115,0,0.007403035422976216
115,1,0.03838702138364115
115,2,0.9542099431933826
118,0,0.04188988396227905
118,1,0.02402139939969935
118,2,0.9340887166380216
121,0,0.9812309796589553
121,1,0.01790846792857337
121,2,0.0008605524124713124
122,0,0.02869958524141331
122,1,0.0008338479901099495
122,2,0.9704665667684766
123,0,0.5794787423277579
123,1,0.04036130554138564
123,2,0.3801599521308566
126,0,0.000769085898417173
126,1,0.0007994799837722446
126,2,0.9984314341178105
127,0,0.16308278787039102
127,1,0.002669939306465462
127,2,0.8342472728231435
129,0,0.8913064192854518
129,1,0.009677401282473326
129,2,0.0990161794320748
132,0,0.9735140625035478
132,1,0.016481592442731646
132,2,0.010004345053720701
133,0,0.9879724926044403
133,1,0.011364482286456748
133,2,0.0006630251091029133
139,0,0.2067095261583527
139,1,0.7389942094962592
139,2,0.05429626434538819
140,0,0.019707844777488867
140,1,0.9629842596423009
140,2,0.01730789558021011
142,0,0.0034902042586362186
142,1,0.9314046490151731
142,2,0.06510514672619075
143,0,0.4971672950987312
143,1,0.2695682110100458
143,2,0.23326449389122303
144,0,0.9936182729346155
144,1,0.0004713828395130699
144,2,0.005910344225871398
145,0,0.0006857129488368934
145,1,0.3049677398784986
145,2,0.6943465471726645
148,0,0.9989303901927876
148,1,0.0005348049036062139
148,2,0.0005348049036062139
149,0,0.013325833091713552
149,1,0.9538055333527398
149,2,0.03286863355554672
154,0,0.0007197283452999563
154,1,0.000954103153270556
154,2,0.9983261685014295
156,0,0.45342171039509954
156,1,0.006105129966275488
156,2,0.540473159638625
158,0,0.013844535194554882
158,1,0.00028080365527013507
158,2,0.985874661150175
163,0,0.9913953155555929
163,1,0.004311005347883104
163,2,0.004293679096523824
166,0,0.000439139324450324
166,1,0.0818526643530958
166,2,0.9177081963224538
170,0,0.004678645504937705
170,1,0.018372327946915377
170,2,0.976949026548147
173,0,0.062115780066886866
173,1,0.06618598685722417
173,2,0.8716982330758889
179,0,0.932989178710071
179,1,0.020940443876933532
179,2,0.04607037741299536
183,0,0.0007340600226051128
183,1,0.0016434046710408097
183,2,0.997622535306354
186,0,0.9980726645756093
186,1,0.0016157365006547002
186,2,0.0003115989237360272
190,0,0.03567255574148722
190,1,0.030236379368417415
190,2,0.9340910648900954
192,0,0.9836055443219087
192,1,0.015926870405693985
192,2,0.00046758527239732466
196,0,0.0009962367866397897
196,1,0.01798512142506141
196,2,0.9810186417882989
207,0,0.9954173375761424
207,1,0.004157591456856448
207,2,0.0004250709670011408
210,0,0.9978332362654011
210,1,0.0012071026139282924
210,2,0.0009596611206705457
214,0,0.951804309492609
214,1,0.019745934419813774
214,2,0.028449756087577212
215,0,0.9993742092676573
215,1,0.00032620253370610545
215,2,0.0002995881986364306
223,0,0.9336679324504367
223,1,0.01712676836615854
223,2,0.04920529918340481
254,0,0.9690675182129362
254,1,0.0006038860207119075
254,2,0.03032859576635182
283,0,0.9663727657508128
283,1,0.00402019716000389
283,2,0.02960703708918332
289,0,0.9792640730336684
289,1,0.01976454353214347
289,2,0.0009713834341881384
297,0,0.9757277691381212
297,1,0.002390469752872522
297,2,0.021881761109006373
302,0,0.9246887746950959
302,1,0.034281577064251265
302,2,0.04102964824065273
306,0,0.02623949797708373
306,1,0.002798812219315091
306,2,0.9709616898036012
307,0,0.9805026060113854
307,1,0.00025335178574792513
307,2,0.019244042202866785
316,0,0.03373967963483389
316,1,0.0008042779409844062
316,2,0.9654560424241817
319,0,0.9385932004023072
319,1,0.0603746568709844
319,2,0.0010321427267084545
326,0,0.9680074309176507
326,1,0.010434055055311892
326,2,0.021558514027037335
332,0,0.9147511185811992
332,1,0.038668068269228716
332,2,0.04658081314957208
380,0,0.012852026111840045
380,1,0.00021631452534172114
380,2,0.9869316593628182
